 NAME III (version 8.2)                                          
 Run name:                   Taal_273070_20250107041508.174287
 Run time:                   07/01/2025 04:15:10.918 UTC
 Met data:                   NWP Flow.EC HRES Flow
 Start of release:           12/01/2020 06:57 UTC
 End of release:             12/01/2020 21:10 UTC
 Source strength:            5.333333E+08 g / s
 Release location:           120.9930E   14.0020N
 Release height:             311.000 to 15311.000m asl
 Run duration:               7day 0hr 0min
 X grid origin:                 90.00000    
 Y grid origin:                -15.00000    
 X grid size:                         281
 Y grid size:                         221
 X grid resolution:            0.2500000    
 Y grid resolution:            0.2500000    
 Number of preliminary cols:            4
 Number of field cols:                  1
 
 Fields:
                        ,                        ,                        ,                        ,                  VOLCANIC,
                        ,                        ,                        ,                        ,               AirConc Ash,
                        ,                        ,                        ,                        ,         Air Concentration,
                        ,                        ,                        ,                        ,              VOLCANIC_ASH,
                        ,                        ,                        ,                        ,                   g / m^3,
                        ,                        ,                        ,                        ,               All sources,
                        ,                        ,                        ,                        ,     No ensemble averaging,
                        ,                        ,                        ,                        ,          1hr 0min average,
                        ,                        ,                        ,                        ,   No horizontal averaging,
                        ,                        ,                        ,                        ,     No vertical averaging,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                        ,                        ,                        ,                        ,                          ,
                     128,                     135,                  121.75,                    18.5,               0.006234558,
                     128,                     136,                  121.75,                   18.75,               0.005070269,
                     128,                     137,                  121.75,                      19,               0.004018655,
                     128,                     138,                  121.75,                   19.25,               0.002481619,
                     128,                     139,                  121.75,                    19.5,               0.001557649,
                     128,                     140,                  121.75,                   19.75,               0.000967646,
                     128,                     141,                  121.75,                      20,              0.0003745441,
                     128,                     142,                  121.75,                   20.25,              6.620187E-05,
                     128,                     143,                  121.75,                    20.5,              2.210301E-05,
                     129,                     120,                     122,                   14.75,              4.119099E-05,
                     129,                     121,                     122,                      15,               0.002950068,
                     129,                     122,                     122,                   15.25,                0.01053833,
                     129,                     123,                     122,                    15.5,                0.01335844,
                     129,                     124,                     122,                   15.75,                0.01178457,
                     129,                     125,                     122,                      16,                0.01124486,
                     129,                     126,                     122,                   16.25,                0.00825992,
                     129,                     127,                     122,                    16.5,               0.005648744,
                     129,                     128,                     122,                   16.75,                0.00565069,
                     129,                     129,                     122,                      17,               0.005004941,
                     129,                     130,                     122,                   17.25,               0.005033385,
                     129,                     131,                     122,                    17.5,               0.004570586,
                     129,                     132,                     122,                   17.75,               0.004559822,
                     129,                     133,                     122,                      18,               0.005011008,
                     129,                     134,                     122,                   18.25,               0.004942195,
                     129,                     135,                     122,                    18.5,                0.00398728,
                     129,                     136,                     122,                   18.75,               0.003060713,
                     129,                     137,                     122,                      19,               0.002424683,
                     129,                     138,                     122,                   19.25,               0.001963659,
                     129,                     139,                     122,                    19.5,               0.001175402,
                     129,                     140,                     122,                   19.75,              0.0009891597,
                     129,                     141,                     122,                      20,              0.0005947881,
